0	0
0.00000020	0
0.00000040	0.0089638
0.00000060	0.0090049
0.00000080	0.009046
0.00000100	0.0090871
0.00000120	0.0091282
0.00000140	0.0091693
0.00000160	0.0092104
0.00000180	0.0092515
0.00000200	0.0092926
0.00000220	0.0093337
0.00000240	0.0093748
0.00000260	0.0094159
0.00000280	0.009457
0.00000300	0.0094981
0.00000320	0.0095392
0.00000340	0.0095803
0.00000360	0.0096214
0.00000380	0.0096625
0.00000400	0.0097036
0.00000420	0.0097447
0.00000440	0.0097858
0.00000460	0.0098269
0.00000480	0.009868
0.00000500	0.0099092
0.00000520	0.0099504
0.00000540	0.0099916
0.00000560	0.0100328
0.00000580	0.010074
0.00000600	0.0101152
0.00000620	0.0101564
0.00000640	0.0101976
0.00000660	0.0102388
0.00000680	0.01028
0.00000700	0.0103211
0.00000720	0.0103622
0.00000740	0.0104033
0.00000760	0.0104444
0.00000780	0.0104855
0.00000800	0.0105266
0.00000820	0.0105677
0.00000840	0.0106088
0.00000860	0.0106499
0.00000880	0.010691
0.00000900	0.0117601
0.00000920	0.0128292
0.00000940	0.0138983
0.00000960	0.0149674
0.00000980	0.0160365
0.00001000	0.0171056
0.00001020	0.0181747
0.00001040	0.0192438
0.00001060	0.0203129
0.00001080	0.021382
0.00001100	0.0233145
0.00001120	0.025247
0.00001140	0.0271795
0.00001160	0.029112
0.00001180	0.0310445
0.00001200	0.032977
0.00001220	0.0349095
0.00001240	0.036842
0.00001260	0.0387745
0.00001280	0.040707
0.00001300	0.0425985
0.00001320	0.04449
0.00001340	0.0463815
0.00001360	0.048273
0.00001380	0.0501645
0.00001400	0.052056
0.00001420	0.0539475
0.00001440	0.055839
0.00001460	0.0577305
0.00001480	0.059622
0.00001500	0.0633226
0.00001520	0.0670232
0.00001540	0.0707238
0.00001560	0.0744244
0.00001580	0.078125
0.00001600	0.0818256
0.00001620	0.0855262
0.00001640	0.0892268
0.00001660	0.0929274
0.00001680	0.096628
0.00001700	0.101357
0.00001720	0.106085
0.00001740	0.110814
0.00001760	0.115542
0.00001780	0.120271
0.00001800	0.125
0.00001820	0.129728
0.00001840	0.134457
0.00001860	0.139185
0.00001880	0.143914
0.00001900	0.149794
0.00001920	0.155674
0.00001940	0.161554
0.00001960	0.167434
0.00001980	0.173314
0.00002000	0.179194
0.00002020	0.185074
0.00002040	0.190954
0.00002060	0.196834
0.00002080	0.202714
0.00002100	0.209869
0.00002120	0.217023
0.00002140	0.224178
0.00002160	0.231332
0.00002180	0.238487
0.00002200	0.245642
0.00002220	0.252796
0.00002240	0.259951
0.00002260	0.267105
0.00002280	0.27426
0.00002300	0.282278
0.00002320	0.290296
0.00002340	0.298314
0.00002360	0.306332
0.00002380	0.314351
0.00002400	0.322369
0.00002420	0.330387
0.00002440	0.338405
0.00002460	0.346423
0.00002480	0.354441
0.00002500	0.362336
0.00002520	0.37023
0.00002540	0.378125
0.00002560	0.38602
0.00002580	0.393915
0.00002600	0.401809
0.00002620	0.409704
0.00002640	0.417599
0.00002660	0.425493
0.00002680	0.433388
0.00002700	0.440625
0.00002720	0.447862
0.00002740	0.455099
0.00002760	0.462336
0.00002780	0.469573
0.00002800	0.476809
0.00002820	0.484046
0.00002840	0.491283
0.00002860	0.49852
0.00002880	0.505757
0.00002900	0.512665
0.00002920	0.519573
0.00002940	0.526481
0.00002960	0.533389
0.00002980	0.540297
0.00003000	0.547204
0.00003020	0.554112
0.00003040	0.56102
0.00003060	0.567928
0.00003080	0.574836
0.00003100	0.582114
0.00003120	0.589392
0.00003140	0.59667
0.00003160	0.603948
0.00003180	0.611226
0.00003200	0.618503
0.00003220	0.625781
0.00003240	0.633059
0.00003260	0.640337
0.00003280	0.647615
0.00003300	0.653125
0.00003320	0.658635
0.00003340	0.664145
0.00003360	0.669655
0.00003380	0.675165
0.00003400	0.680674
0.00003420	0.686184
0.00003440	0.691694
0.00003460	0.697204
0.00003480	0.702714
0.00003500	0.70736
0.00003520	0.712007
0.00003540	0.716653
0.00003560	0.7213
0.00003580	0.725946
0.00003600	0.730592
0.00003620	0.735239
0.00003640	0.739885
0.00003660	0.744532
0.00003680	0.749178
0.00003700	0.752673
0.00003720	0.756168
0.00003740	0.759663
0.00003760	0.763158
0.00003780	0.766653
0.00003800	0.770148
0.00003820	0.773643
0.00003840	0.777138
0.00003860	0.780633
0.00003880	0.784128
0.00003900	0.786472
0.00003920	0.788816
0.00003940	0.791159
0.00003960	0.793503
0.00003980	0.795847
0.00004000	0.798191
0.00004020	0.800535
0.00004040	0.802878
0.00004060	0.805222
0.00004080	0.807566
0.00004100	0.809293
0.00004120	0.81102
0.00004140	0.812747
0.00004160	0.814474
0.00004180	0.816201
0.00004200	0.817928
0.00004220	0.819655
0.00004240	0.821382
0.00004260	0.823109
0.00004280	0.824836
0.00004300	0.826686
0.00004320	0.828537
0.00004340	0.830387
0.00004360	0.832237
0.00004380	0.834088
0.00004400	0.835938
0.00004420	0.837788
0.00004440	0.839638
0.00004460	0.841489
0.00004480	0.843339
0.00004500	0.844901
0.00004520	0.846464
0.00004540	0.848027
0.00004560	0.849589
0.00004580	0.851151
0.00004600	0.852714
0.00004620	0.854276
0.00004640	0.855839
0.00004660	0.857402
0.00004680	0.858964
0.00004700	0.86028
0.00004720	0.861596
0.00004740	0.862911
0.00004760	0.864227
0.00004780	0.865543
0.00004800	0.866859
0.00004820	0.868175
0.00004840	0.86949
0.00004860	0.870806
0.00004880	0.872122
0.00004900	0.87315
0.00004920	0.874178
0.00004940	0.875206
0.00004960	0.876234
0.00004980	0.877262
0.00005000	0.878289
0.00005020	0.879317
0.00005040	0.880345
0.00005060	0.881373
0.00005080	0.882401
0.00005100	0.883306
0.00005120	0.88421
0.00005140	0.885115
0.00005160	0.886019
0.00005180	0.886924
0.00005200	0.887829
0.00005220	0.888733
0.00005240	0.889638
0.00005260	0.890542
0.00005280	0.891447
0.00005300	0.892393
0.00005320	0.893339
0.00005340	0.894284
0.00005360	0.89523
0.00005380	0.896176
0.00005400	0.897122
0.00005420	0.898068
0.00005440	0.899013
0.00005460	0.899959
0.00005480	0.900905
0.00005500	0.901892
0.00005520	0.902879
0.00005540	0.903865
0.00005560	0.904852
0.00005580	0.905839
0.00005600	0.906826
0.00005620	0.907813
0.00005640	0.908799
0.00005660	0.909786
0.00005680	0.910773
0.00005700	0.911678
0.00005720	0.912582
0.00005740	0.913487
0.00005760	0.914391
0.00005780	0.915296
0.00005800	0.916201
0.00005820	0.917105
0.00005840	0.91801
0.00005860	0.918914
0.00005880	0.919819
0.00005900	0.920518
0.00005920	0.921217
0.00005940	0.921916
0.00005960	0.922615
0.00005980	0.923314
